=== ALLE 251 ENHANCED 4K VIDEOS AUF YOUTUBE ===
Enhanced Title,Enhanced 4K URL,Original URL,Status
084 South Korea / Penis Parc - Korean/Esub,https://www.youtube.com/watch?v=lBtqIR7eu5A,https://www.youtube.com/watch?v=Aelug9G8qLg
085 c / Maasai People,https://www.youtube.com/watch?v=bnbaapXPOjg,https://www.youtube.com/watch?v=eVr9mpzWlYc
085 DEER VISION - Kenya,https://www.youtube.com/watch?v=EywN1gXXrAQ,https://www.youtube.com/watch?v=KYXcpSVkhJ4
085a / 50 tons of wild life - Kenya,https://www.youtube.com/watch?v=AjiFJbsRYyg,https://www.youtube.com/watch?v=IQd5tL7N6Lc
"088 / Ukraine's Maidan, Kyiv",https://www.youtube.com/watch?v=uew-t12ZP5Q,https://www.youtube.com/watch?v=3Bv5VXtuPiI
089 / Sberbank Kyiv,https://www.youtube.com/watch?v=gJe-iNomJLk,https://www.youtube.com/watch?v=ZP4QMd557z0
091 / Dinner at Natasha and Petro,https://www.youtube.com/watch?v=CM_Qhcpc1us,https://www.youtube.com/watch?v=uoIxmJeb6Kg
"092 / Tatra Tram in Kyiv, Ukraine",https://www.youtube.com/watch?v=g_ynBcYgNoM,https://www.youtube.com/watch?v=6v76fsb8jes
"093 / Karpfen and Mirage, Winniza, Ukraine",https://www.youtube.com/watch?v=HcWVqIwrBE4,https://www.youtube.com/watch?v=x-HQL07mzVA
094 / Welcome to Ukraine,https://www.youtube.com/watch?v=Tg8RccQYnPA,https://www.youtube.com/watch?v=TzMvazqITUk
1997 HAND OVER,https://www.youtube.com/watch?v=R4bK1jJSfQc,https://www.youtube.com/watch?v=ibzy77-a-2A
86c / Baboons out of Kenya,https://www.youtube.com/watch?v=Oy6C9xa-IkQ,https://www.youtube.com/watch?v=rqZoxtXql9E
90 / Heavenly Private Papamobil,https://www.youtube.com/watch?v=hYvlNNcPPEI,https://www.youtube.com/watch?v=0s3BrKzmNsg
?🎞?🎥?,https://www.youtube.com/watch?v=J42Hm1gVt_U,https://www.youtube.com/watch?v=--cUjESX7pQ
A TESTAMENTUM – Yevgenyi Burak,https://www.youtube.com/watch?v=dOF5NTLfmn0,https://www.youtube.com/watch?v=aoxjEktqruo
"ACCORDION LESSON, DPRK",https://www.youtube.com/watch?v=AkAtP0oKCMs,https://www.youtube.com/watch?v=NywefhQNLlE
ARCHITECTURE of a TRIAL,https://www.youtube.com/watch?v=Z3JLO-Vpk5U,https://www.youtube.com/watch?v=zBf7_L8FIvs
At natives deep inside Kamchatka,https://www.youtube.com/watch?v=qnQMFzoMsHA,https://www.youtube.com/watch?v=N1ZiC_cgKHs
Base Camp Everest – Top of the world,https://www.youtube.com/watch?v=aefe1fn7Kf0,https://www.youtube.com/watch?v=1pUDVop1Cm8
Base Camp Everest – Top of the world (Enhanced 4K),https://www.youtube.com/watch?v=sv-GECx5IY4,https://www.youtube.com/watch?v=1pUDVop1Cm8
Bei meiner Ehre…,https://www.youtube.com/watch?v=aqs-jHb2pnk,https://www.youtube.com/watch?v=Rj3sFNk2jis
BHUTAN LIVE,https://www.youtube.com/watch?v=Q9VKZeHaUIc,https://www.youtube.com/watch?v=oss3TV8iTfw
BLUEPRINTS of LIFE,https://www.youtube.com/watch?v=tljAVZCj6lw,https://www.youtube.com/watch?v=gMSy6_iTGZA
"BRUSH PAINTING, DPRK",https://www.youtube.com/watch?v=sIK1U7gS-tw,https://www.youtube.com/watch?v=1YiVtv_Kfww
BUDAPEST diary,https://www.youtube.com/watch?v=8wqZivWVLZs,https://www.youtube.com/watch?v=b5OT2KCWapY
CABBAGE NETWORK,https://www.youtube.com/watch?v=P5eG6xQ1gJg,https://www.youtube.com/watch?v=o_754MRk4ZE
CHINA / CCTV - PORTRAIT of JÜRG DA VAZ,https://www.youtube.com/watch?v=R2zxpDOmjfA,https://www.youtube.com/watch?v=euDJXk6hC80
COME WITH ME,https://www.youtube.com/watch?v=fwSfBzIftJI,https://www.youtube.com/watch?v=f9p8OC51L9c
CROSS BORDERS,https://www.youtube.com/watch?v=RTcR_xd9S_I,https://www.youtube.com/watch?v=c7Pk8lso6AA
CUTTING-EDGE,https://www.youtube.com/watch?v=QPQyVHtCyho,https://www.youtube.com/watch?v=tiaduUWvu_k
DAS TESTAMENT - Yevgenyi Burak,https://www.youtube.com/watch?v=-eTyUFV-KB8,https://www.youtube.com/watch?v=ZL4fpsfZ9KQ
DON'T LOOK HERE,https://www.youtube.com/watch?v=TPxRCZqsrPo,https://www.youtube.com/watch?v=_XCeF_E9Pmo
DPRK / 37th floor - Pyongyang,https://www.youtube.com/watch?v=6JCZA5BMpg0,https://www.youtube.com/watch?v=R6F-ie6gQiE
"DPRK / Dongan - Pyongyang, uncensored footage",https://www.youtube.com/watch?v=BXdKRjSVsvg,https://www.youtube.com/watch?v=oR6dNEbBMDk
DPRK / DRAMA CLASS,https://www.youtube.com/watch?v=pdya9ZzlGhg,https://www.youtube.com/watch?v=ghUf1WlCvZg
DPRK / GAYAGEUM - concert zither,https://www.youtube.com/watch?v=0RRuKv3u7dU,https://www.youtube.com/watch?v=lLNFpEBOaIE
DPRK / Guns and Cherry Blossoms,https://www.youtube.com/watch?v=rNtr5Y7Yaok,https://www.youtube.com/watch?v=mgiCufz-q4E
DPRK / Hero to Zero / eyes wide - mouth shut,https://www.youtube.com/watch?v=NyUEAixkcfQ,https://www.youtube.com/watch?v=Y6gWfXoTH9M
DPRK / KIM DYNASTY - teaching method,https://www.youtube.com/watch?v=5AdE5zNRq6w,https://www.youtube.com/watch?v=YyxnEtDf3G4
DPRK / KIM JONG IL / moviemaker - all about love,https://www.youtube.com/watch?v=nIjgA9_9tgM,https://www.youtube.com/watch?v=KLCqrlGWOnE
DPRK / Overland from Panmunjon to Pyongyang,https://www.youtube.com/watch?v=PVSGvKb2pzU,https://www.youtube.com/watch?v=M_DZeS67Wy8
DPRK / Pyongyang Metro,https://www.youtube.com/watch?v=-x_aIkSrXFw,https://www.youtube.com/watch?v=mUHM3XTG8yA
DPRK / Swiss Yodeling over Pyongyang,https://www.youtube.com/watch?v=4sgXo0I4uTI,https://www.youtube.com/watch?v=u0JhthQKRhY
DPRK / TRADITIONAL DANCE,https://www.youtube.com/watch?v=y81sU3NL3Fo,https://www.youtube.com/watch?v=rKXO40z_6P4
"DRAWING PRACTISE, DPRK",https://www.youtube.com/watch?v=lCpwATzkfMA,https://www.youtube.com/watch?v=WDUOdzD7iR0
drip drip,https://www.youtube.com/watch?v=MKwI2DLtPos,https://www.youtube.com/watch?v=ckW6tqVuvYc
EMOTIONS,https://www.youtube.com/watch?v=Gz-ulMPi8R8,https://www.youtube.com/watch?v=lXDPKBVXVgU
enter 🇧🇹BHUTAN🇧🇹,https://www.youtube.com/watch?v=ef1zAYI6Akg,https://www.youtube.com/watch?v=dPuyFU3T2Hg
FAMILY LIFE,https://www.youtube.com/watch?v=uGvmLs3uBys,https://www.youtube.com/watch?v=NEgJG19P0uw
FATHER SAID:,https://www.youtube.com/watch?v=I0HeJAlbtY4,https://www.youtube.com/watch?v=8-656HNLAO4
FILMTIME – MTV m2 Hungarian Television,https://www.youtube.com/watch?v=hH4mTkFUKdg,https://www.youtube.com/watch?v=dJAybqPxKfw
FISH n‘ PISS,https://www.youtube.com/watch?v=UbZzwqQ1ocw,https://www.youtube.com/watch?v=0apHF3mNDac
Fly over Kamchatka,https://www.youtube.com/watch?v=6L-z22_WnvA,https://www.youtube.com/watch?v=c-rqUkjdxk0
FORCED adjustment,https://www.youtube.com/watch?v=UvrS8IpQSl8,https://www.youtube.com/watch?v=8k6_LMfbMiM
fucking good KAMCHATKA – Ballet for Two Poachers (English Edition),https://www.youtube.com/watch?v=Ydkc8oZzHBY,https://www.youtube.com/watch?v=KKvkEH2kdwY
fucking good KAMCHATKA – Ballett für Zwei Fischdiebe (Deutsche Edition),https://www.youtube.com/watch?v=rxHoEF73O5k,https://www.youtube.com/watch?v=6qgf1ve82bk
fucking good KAMCHATKA – kurva jó (Hungarian Edition),https://www.youtube.com/watch?v=XtzTRGmGWuM,https://www.youtube.com/watch?v=-rNd-pElc6s
Fundaziun Da Vaz – Ein Einblick,https://www.youtube.com/watch?v=mlPRxM0RY3E,https://www.youtube.com/watch?v=SDyTrVeEsPM
FUNdaziun DA VAZ – mumaints dal temp,https://www.youtube.com/watch?v=KR9bAUPmCPc,https://www.youtube.com/watch?v=SDyTrVeEsPM
GAZA / 35 Million Dollars in a Suitcase – Gaza in Pain,https://www.youtube.com/watch?v=lA-HJkXDE2A,https://www.youtube.com/watch?v=PKNfogo5kyE
GAZA / HAMAS – RISE to POWER (English Edition),https://www.youtube.com/watch?v=N6jAviwcNmo,https://www.youtube.com/watch?v=AWZcGZVfpDw
"GIRL'S CHOIR, DPRK",https://www.youtube.com/watch?v=m4j94BSQMp4,https://www.youtube.com/watch?v=ygd0y24iPcQ
GRILLED PIG,https://www.youtube.com/watch?v=TXE3bBaK8zY,https://www.youtube.com/watch?v=otJ58Ik1ElY
Hairdresser in Georgia,https://www.youtube.com/watch?v=kIIFdZrQuTQ,https://www.youtube.com/watch?v=0DD5phUDsuo
hard BEAT,https://www.youtube.com/watch?v=8AW2b8VvDtk,https://www.youtube.com/watch?v=EKOOw93eJzk
HELLO 👋 HELLO,https://www.youtube.com/watch?v=BLP5KBjSHaU,https://www.youtube.com/watch?v=AqQc9uBhNbU
HEY 🦛 HEY,https://www.youtube.com/watch?v=pi9sOSMrEqY,https://www.youtube.com/watch?v=zq7Hce5WrKg
HONGKONG / MORPHOPOLIS,https://www.youtube.com/watch?v=NKXxfXK8qbI,https://www.youtube.com/watch?v=aohfhVId4h8
How do you do in DPRK?,https://www.youtube.com/watch?v=td5h1Gcx0gg,https://www.youtube.com/watch?v=EUl60qxR980
Humus for Hamas subtitles in FARSI 24.09.2010,https://www.youtube.com/watch?v=Uv5kGuyJSbc,https://www.youtube.com/watch?v=GOZtTpoaUaM
INDIA / O! LUCKY CALCUTTA,https://www.youtube.com/watch?v=Rmjega-OZQg,https://www.youtube.com/watch?v=odxj3_y_peI
INTERVIEW / FOKUSZ – RTL CLUB,https://www.youtube.com/watch?v=_dxcOch0CrU,https://www.youtube.com/watch?v=Ys0NcLodiv0
ISRAEL / ITZHAK FREY & FIA (Hungarian Edition),https://www.youtube.com/watch?v=MpZicz5Nkrg,https://www.youtube.com/watch?v=IznuQhn_t2Y
"Itzhak Frei, working in his own bakery 🥯 in Mea Shearim, Jerusalem",https://www.youtube.com/watch?v=wjAkVoSN8jE,https://www.youtube.com/watch?v=8tqRxfx8vyE
Itzhak Frey gondolata a Felvidékről,https://www.youtube.com/watch?v=wtn4-4bQKsk,https://www.youtube.com/watch?v=DR3SvU4_-Pk
"JAPAN / High School Girls - SHIBUYA - 171,2%",https://www.youtube.com/watch?v=v1YJC8dMaas,https://www.youtube.com/watch?v=Ah8fusNxaJU
KAMCHATKA / BEAR and FISH (English Edition),https://www.youtube.com/watch?v=0tapt-cyoSY,https://www.youtube.com/watch?v=3uOFkulu-p4
KAMCHATKA / LOST in TRANSITION (English Edition),https://www.youtube.com/watch?v=9Rz8jpSUmPM,https://www.youtube.com/watch?v=iCvKylpkr64
KAMCHATKA / TOLBACHIK 1975-2005,https://www.youtube.com/watch?v=6hUUJNMZKDw,https://www.youtube.com/watch?v=pzMKDArsh5s
KAZAKHSTAN / ARAL SEA - Moments for Monuments,https://www.youtube.com/watch?v=0DNzxYaPVPs,https://www.youtube.com/watch?v=7gom0CqjGNQ
KAZAKHSTAN / BALANCE of LIFE – BABUSHKA MASHA (English Edition),https://www.youtube.com/watch?v=j1J5t163asA,https://www.youtube.com/watch?v=pwS9hUgSkPk
KAZAKHSTAN / EGYENSÚLYBAN – BABUSHKA MASHA (Hungarian Edition),https://www.youtube.com/watch?v=vVJAdgh-yxo,https://www.youtube.com/watch?v=Qykz0y0Wfb0
KAZAKHSTAN / ETERNAL HOME,https://www.youtube.com/watch?v=tkCxiE1Wlrw,https://www.youtube.com/watch?v=zP_OyCyOypo
kids🤸‍♀️KIDS🤸‍♀️kids🤸‍♀️KIDS🤸‍♀️kids,https://www.youtube.com/watch?v=yt1tQsqYI1s,https://www.youtube.com/watch?v=InqzebexOfM
"MACH aus dem VERGANGENEN, was Du KANNST",https://www.youtube.com/watch?v=k3nEp6-h5ZA,https://www.youtube.com/watch?v=-XEgYOQkIos
MAKE-UP,https://www.youtube.com/watch?v=c6soqG3ZYMA,https://www.youtube.com/watch?v=F70DYigxYpk
MAMA TALK,https://www.youtube.com/watch?v=akfCabK-6jA,https://www.youtube.com/watch?v=lLkbEg6reJ4
MATTER OF CHANCE,https://www.youtube.com/watch?v=RkRryabSdiw,https://www.youtube.com/watch?v=0QkDF3ZrkNE
Museum Da Vaz Februar 2024 Santa Maria,https://www.youtube.com/watch?v=UrwKbdcn5DY,https://www.youtube.com/watch?v=kHsGxlyoA5k
Museum Elephant,https://www.youtube.com/watch?v=T5H9nBJ99SU,https://www.youtube.com/watch?v=2gCNWc-sanw
MY STUDENTS,https://www.youtube.com/watch?v=J5Sn3T0eSFU,https://www.youtube.com/watch?v=oL2n5rBY2GI
nur für DOKUMENT‼️,https://www.youtube.com/watch?v=dqiDqnYOHrU,https://www.youtube.com/watch?v=YPeWITnIjFw
Palestine / HAIDER ABDELSHAFI - last interview,https://www.youtube.com/watch?v=4bLA0adDPaI,https://www.youtube.com/watch?v=MOpfwkuh1Bw
paphlipff…pap-philipff…ppflapilphfefe,https://www.youtube.com/watch?v=UG1krgFORrk,https://www.youtube.com/watch?v=cIyvxkSxngY
PHILOMENA,https://www.youtube.com/watch?v=EnnKos4thVc,https://www.youtube.com/watch?v=aHclD5L5k3U
"PIANO PRACTISE, DPRK",https://www.youtube.com/watch?v=4QqadqB5ZSs,https://www.youtube.com/watch?v=ewYUqJL3uEQ
PICK AND PEN,https://www.youtube.com/watch?v=UWMqbzQUfI0,https://www.youtube.com/watch?v=_j7GCIgrCIU
Pick and Pen,https://www.youtube.com/watch?v=d6ph7n4k35Y,https://www.youtube.com/watch?v=_j7GCIgrCIU
PIG OPERA,https://www.youtube.com/watch?v=PPCRMgkcBFc,https://www.youtube.com/watch?v=SiQM_y9ALB0
PIGstile,https://www.youtube.com/watch?v=Da3-JcXMnzQ,https://www.youtube.com/watch?v=Wo9NUN3a65E
process is🔑is process,https://www.youtube.com/watch?v=J9poOhWeG54,https://www.youtube.com/watch?v=FrXcjHsuGZ0
REFLECTION,https://www.youtube.com/watch?v=WO3jbQwqrxc,https://www.youtube.com/watch?v=XVpC9Q9uges
"Republic of GEORGIA / drunk, GOD...",https://www.youtube.com/watch?v=w2zIO_8S3Ek,https://www.youtube.com/watch?v=PUuRv4DQHzE
Republic of GEORGIA / KMARA -- ENOUGH! / THE ROSE REVOLUTION,https://www.youtube.com/watch?v=KMclVtn2aoc,https://www.youtube.com/watch?v=FqqybYPUBgY
Republic of GEORGIA / TeaTime in TBILISI,https://www.youtube.com/watch?v=509HaQXlkL0,https://www.youtube.com/watch?v=tLK5WQb0weQ
RettungsMarsch 1913 - saving 20 seconds (Long Version) 21:30,https://www.youtube.com/watch?v=AtuAAkLGRPo,https://www.youtube.com/watch?v=gY_wU9Pj8ts
roadside 🇧🇹BHUTAN🇧🇹,https://www.youtube.com/watch?v=_aB3Pc7krPw,https://www.youtube.com/watch?v=x69hzMZWyDA
RUSSIA / DEAD END,https://www.youtube.com/watch?v=Kv7e-5ii-Ew,https://www.youtube.com/watch?v=5yWe8uhcHSY
RUSSIA / OLD PONDS (English Edition),https://www.youtube.com/watch?v=kUmV1BDCnH4,https://www.youtube.com/watch?v=f7t3xaj4tv4
RUSSIA / REALtime,https://www.youtube.com/watch?v=c62HSWqoxKo,https://www.youtube.com/watch?v=cCoHgv_NzQ0
RUSSIA / SUITE 702,https://www.youtube.com/watch?v=Y3Zb55v7sM4,https://www.youtube.com/watch?v=5RUc6lSUT08
RUSSIA / TRAPPED REALITY,https://www.youtube.com/watch?v=fuNkC-JNzEc,https://www.youtube.com/watch?v=KCq96qHRcqE
RUSSIA / ÖREG TÓ (Hungarian Edition),https://www.youtube.com/watch?v=roeVmHWKobs,https://www.youtube.com/watch?v=fHJww_VJXBI
SINGING BEAUTY,https://www.youtube.com/watch?v=cbAE4XrqJqc,https://www.youtube.com/watch?v=qchCSxOixLw
"Suchen, Schnüffeln, Scharren... Zupacken",https://www.youtube.com/watch?v=-wKR0jcUVMU,https://www.youtube.com/watch?v=luqPei_dY7M
THE MESSAGE OF COLOR,https://www.youtube.com/watch?v=YX0zzFIzkW4,https://www.youtube.com/watch?v=th4ZWCrI5v0
the OTHER EYE,https://www.youtube.com/watch?v=NqqHRvsDek8,https://www.youtube.com/watch?v=0lcxlcclKZM
TIBET / Everest Base Camp,https://www.youtube.com/watch?v=41GCHnsBV8Y,https://www.youtube.com/watch?v=hNBwopvpdIg
TIBET / LHASA Barkhor Square – Potala Palace,https://www.youtube.com/watch?v=Jp2_TDjkTQo,https://www.youtube.com/watch?v=uASqQlACut0
TIBET / Rongbuk Monastery,https://www.youtube.com/watch?v=otseQlbkGRE,https://www.youtube.com/watch?v=hNBwopvpdIg
TIBET / Sandpainting Mandalas – Kumbum Monastery,https://www.youtube.com/watch?v=Md53nopQbck,https://www.youtube.com/watch?v=0m3zbyA2mvA
TIBET / Sera Monastery –  Debating Monks,https://www.youtube.com/watch?v=FPuC6oD03Ic,https://www.youtube.com/watch?v=P8Y5qHfGCDo
TIBET – till & mill,https://www.youtube.com/watch?v=WPV3ysAX_Dg,https://www.youtube.com/watch?v=DAgold9grXM
to TOO  to TOOO  to TOOOO,https://www.youtube.com/watch?v=wzgdTKkEQCo,https://www.youtube.com/watch?v=LEJoMlPECw4
TRAPPED REALITY - Short Stories from Moscow,https://www.youtube.com/watch?v=T0Z6t9zG0rw,https://www.youtube.com/watch?v=KCq96qHRcqE
UNEXPECTEDLY SIGNIFICANT,https://www.youtube.com/watch?v=gDSPYgEWlMc,https://www.youtube.com/watch?v=JJ6aOALUHbA
VERGANGENHEIT als VERMÄCHTNIS – work in progress 1.0,https://www.youtube.com/watch?v=u9LHBYxyj5w,https://www.youtube.com/watch?v=aXnqLQMqkfM
Visual Thinking - inner landscapes - out of a black whole,https://www.youtube.com/watch?v=M7pLqiSxJ8c,https://www.youtube.com/watch?v=k6dRt2wPuhQ
WE ARE THE WORLD,https://www.youtube.com/watch?v=f4x_p_zRons,https://www.youtube.com/watch?v=HZGBvXvqLE4
WE🔍CANNOT🔍IMAGINE,https://www.youtube.com/watch?v=vpNjxCy99Fs,https://www.youtube.com/watch?v=EbfVyXBLSnA
What‘s your name?,https://www.youtube.com/watch?v=wAUvvktUoOc,https://www.youtube.com/watch?v=59Nw9h3YfzA
Where? Where? 🤸‍♀️‼️HERE‼️🤸‍♀️,https://www.youtube.com/watch?v=xiFVzz_x5PU,https://www.youtube.com/watch?v=cO2ajIrbkzI
WHY?🤫WHY?🤪WHY?,https://www.youtube.com/watch?v=b1Vst4OlmWY,https://www.youtube.com/watch?v=EyDK0GeKkmU
WILL TO SURVIVE,https://www.youtube.com/watch?v=-77BxiZaqeQ,https://www.youtube.com/watch?v=Sr9YpmpgsD4
Wunderblock,https://www.youtube.com/watch?v=86Njsv89dlo,https://www.youtube.com/watch?v=8jSIqsQhHbM
WUNDERBLOCK,https://www.youtube.com/watch?v=8Nj1D0wWu1I,https://www.youtube.com/watch?v=M5fU8RAdKik
…for DISCOVERY 💡,https://www.youtube.com/watch?v=ytPO9BNAVLg,https://www.youtube.com/watch?v=4TLNsxxoPYk
🌝oo🌚,https://www.youtube.com/watch?v=4QTgJf8Pr44,https://www.youtube.com/watch?v=iciskkOZYh4
🎁PRESENT🎁,https://www.youtube.com/watch?v=0lyreCd3gdY,https://www.youtube.com/watch?v=68DcATcFlX4
🐔C🐓H🐔I🐓C🐔K🐓E🐔N🐓,https://www.youtube.com/watch?v=2BZktntJTUk,https://www.youtube.com/watch?v=aLR0kCt5PcY
😃EVERY✍️HAND✍️Is different✍️,https://www.youtube.com/watch?v=EG4aSSkrKT8,https://www.youtube.com/watch?v=m8FISn4mM48
😴DREAM 🛌WORLD😴,https://www.youtube.com/watch?v=iLdhxG2KPoM,https://www.youtube.com/watch?v=tgxob6TgOdg
🙂CHICKEN🐓WORLD🙂,https://www.youtube.com/watch?v=eaeJozXNBPA,https://www.youtube.com/watch?v=66QMN8bgCHQ
🦜🐈🐛🪰🦅🐒🐸,https://www.youtube.com/watch?v=hFL_Ct-qBRI,https://www.youtube.com/watch?v=lZio59r1fbE

=== NICHT ZUGEORDNET: 33 Enhanced Videos (Duplikate/v1/v2/v3) ===
Enhanced Title,Enhanced 4K URL
007b BUDAPESTEN NAPLO - H (Enhanced 4K),https://www.youtube.com/watch?v=CCUxBRn7hxM
030a ALICE in WONDERLAND - E (Enhanced 4K),https://www.youtube.com/watch?v=dmc1yVkCc20
035 Rettungsmarsch 1913 (Enhanced 4K),https://www.youtube.com/watch?v=F5c4eIan2ZM
043 Land Inside Me - Almaty (Enhanced 4K),https://www.youtube.com/watch?v=-P7n9IGutH0
045a SIBERIA YOU ARE MY LIMIT - R/Esub (Enhanced 4K),https://www.youtube.com/watch?v=TyEc6Q0eOt4
"050c BORN to MOVE / X-treams, X-dreams - K/Hsub (Enhanced 4K)",https://www.youtube.com/watch?v=mJYxbTNeGnc
052d / Itzhak Frey & Mal'chik - Russian sub (Enhanced 4K),https://www.youtube.com/watch?v=YJWBnMEoJqI
052d / Itzhak Frey & Mal'chik - Russian sub (Enhanced 4K),https://www.youtube.com/watch?v=5ggnIVF7BFc
082a / Syria / DEIR ez-ZOR دير الزور / CAMELS for BABIES - Arabic/Esub (Enhanced 4K),https://www.youtube.com/watch?v=07V4vfc4yKk
085 DEER VISION - Kenya (Enhanced 4K),https://www.youtube.com/watch?v=POuSJykDNE8
?🎞?🎥? (Enhanced 4K),https://www.youtube.com/watch?v=BmePQu4Vs6A
Base Camp Everest – Top of the world (Enhanced 4K),https://www.youtube.com/watch?v=sv-GECx5IY4
Bei meiner Ehre… (Enhanced 4K),https://www.youtube.com/watch?v=v7LCs1oi448
CABBAGE NETWORK (Enhanced 4K),https://www.youtube.com/watch?v=Xi2HpIz0Km8
CAMBODIA / DUST of LIFE (Enhanced 4K),https://www.youtube.com/watch?v=2EZm5bnYLPM
CHINA / CCTV - PORTRAIT of JÜRG DA VAZ (Enhanced 4K bright),https://www.youtube.com/watch?v=-f_2-Ao1jYg
CHINA / CCTV - PORTRAIT of JÜRG DA VAZ (Enhanced 4K),https://www.youtube.com/watch?v=PLLmY1QEMus
fucking good KAMCHATKA – Ballett für Zwei Fischdiebe (Deutsche Edition) (Enhanced 4K),https://www.youtube.com/watch?v=COVVWLj01tE
HELLO 👋 HELLO (Enhanced 4K),https://www.youtube.com/watch?v=CTLBFJeh5ig
KAZAKHSTAN / ETERNAL HOME (Enhanced 4K),https://www.youtube.com/watch?v=PeOEG5N-0pQ
MATTER OF CHANCE (Enhanced 4K),https://www.youtube.com/watch?v=EfUzmAA2xSY
MY STUDENTS (Enhanced 4K),https://www.youtube.com/watch?v=lsgvFPpp7S0
nur für DOKUMENT‼️ (Enhanced 4K),https://www.youtube.com/watch?v=MEVmOuuoiFg
PICK AND PEN (Enhanced 4K),https://www.youtube.com/watch?v=Sxrs26lU8ss
RettungsMarsch 1913 - saving 20 seconds (Long Version) 21:30 (Enhanced 4K),https://www.youtube.com/watch?v=IAwbe-IeNyc
RettungsMarsch 1913 - saving 20 seconds (Long Version) 21:30 (Enhanced 4K),https://www.youtube.com/watch?v=O5LsZ3yOQYE
RUSSIA / ÖREG TÓ (Hungarian Edition) (Enhanced 4K),https://www.youtube.com/watch?v=o6DXnvp45H0
the OTHER EYE (Enhanced 4K),https://www.youtube.com/watch?v=jDTr4LFPmp4
WHY?🤫WHY?🤪WHY? (Enhanced 4K),https://www.youtube.com/watch?v=jd2WjDEL2TA
WUNDERBLOCK (Enhanced 4K),https://www.youtube.com/watch?v=sbAU7WBYJgI
🎁PRESENT🎁 (Enhanced 4K),https://www.youtube.com/watch?v=6LXZJCfR0Mc
🐔C🐓H🐔I🐓C🐔K🐓E🐔N🐓 (Enhanced 4K),https://www.youtube.com/watch?v=QWSQCmntTFk
🙂CHICKEN🐓WORLD🙂 (Enhanced 4K),https://www.youtube.com/watch?v=uGalcoh4XWc

=== OFFEN: 9 Issues ohne Enhanced Version ===
Original Title,Original URL,GitHub Issue
RUSSIA / TRAPPED REALITY,https://www.youtube.com/watch?v=fuNkC-JNzEc,https://github.com/zdavatz/old2new/issues/229
It's a Family Game,https://www.youtube.com/watch?v=nt_PzgdjJ2Y,https://github.com/zdavatz/old2new/issues/184
079b / Iran / KÉZFOGAS -- és néha csók - Farsi/Hsub,https://www.youtube.com/watch?v=sQdMKkCuXkc,https://github.com/zdavatz/old2new/issues/133
FUNdaziun DA VAZ – mumaints dal temp,https://www.youtube.com/watch?v=KR9bAUPmCPc,https://github.com/zdavatz/old2new/issues/125
Museum Rundgang Werni 2024,https://www.youtube.com/watch?v=e1e-_J0PzTY,https://github.com/zdavatz/old2new/issues/104
TIBET / Everest Base Camp,https://www.youtube.com/watch?v=41GCHnsBV8Y,https://github.com/zdavatz/old2new/issues/67
013 PIG OPERA,https://www.youtube.com/watch?v=M3D3Gxo4AEQ,https://github.com/zdavatz/old2new/issues/37
KAZAKHSTAN / EGYENSÚLYBAN – BABUSHKA MASHA (Hungarian Edition),https://www.youtube.com/watch?v=vVJAdgh-yxo,https://github.com/zdavatz/old2new/issues/36
China / CCTV - I TOOLS - EYE TOOLS - a portrait of Jürg Da Vaz,https://www.youtube.com/watch?v=2udCsqGRnyg,https://github.com/zdavatz/old2new/issues/15
